who is your fav co-worker,BOTs_Favorites
fav city,BOTs_Favorites
"What""s rent like?",Cost
Is he poor living there?,Cost
Can he afford to live there?,Cost
Are taxes crazy there?,Cost
how expensive is it to live there?,Cost
What's the cost of living like?,Cost
How much should I expect to eat there,Cost
How much will a plate cost me?,Cost
How expensive is the food?,Cost
Is it cheap to eat there?,Cost
Is it cheap t eat there?,Cost
How much for a meal?,Cost
How much does a plate cost?,Cost
Is that an expensive restaurant?,Cost
is the neighborhood where he works expensive?,Cost
Is it cheap to get to work?,Cost
How much does it cost to get to work?,Cost
How much does it cost to take the train to work?,Cost
Is that a cheap school?,Cost
Is that an expensive college?,Cost
Is that a cheap college?,Cost
Is that an expensive school?,Cost
I that a cheap school?,Cost
What's tuition like there?,Cost
Did it cost him a lot to go there?,Cost
What is tuition like there?,Cost
What is tuition like there,Cost
IS UMass Expensive?,Cost
Was it expensive to go to UMass Amherst?,Cost
Can you afford to live there?,Cost
Are you poor?,Cost
How much does it cost you to go out?,Cost
Does it cost you a lot to live there?,Cost
Do you pay a ton in taxes?,Cost
How much does it cost you to get to work?,Cost
Can you afford to live in NYC?,Cost
Was your school expensive?,Cost
do you like to workout,Cost
what did BOT do at umass,Does
what was his focus as umass,Does
what was his major,Does
what did BOT study there,Does
does BOT do anything for kicks,Does
does BOT play any sports,Does
what hobbies does have,Does
how does he have fun,Does
what does BOT do on the weekends,Does
what does BOT do in his free time,Does
what does BOT do in his spare time,Does
what does BOT do for fun,Does
What does BOT do in new york,Does
what is BOT's role,Does
What's BOT do for work,Does
does he have a job,Does
does BOT have a job,Does
what's BOTs job,Does
what does BOT do for a living,Does
what's BOT's job,Does
where does BOT work,Does
what does BOT do for work,Does
who is his boss,Does
What are your hobbies?,Does
what do you do when you are bored?,Does
What's your educational background?,Does
What's your hobby?,Does
Where do you work?,Does
what did you sudy,Does
what did u study,Does
what did you stud,Does
what hobbies,Does
Where do you work,Does
what do you do for fun?,Does
Did you go to college?,Does
what are his hobbies?,Does
what are BOT's hobbies,Does
what are his hobbies,Does
tell me about his hobbies,Does
how'd he spend his time at umass,Does
what does he do for fun in new york,Does
did BOT go to college,Does
what do you do after work,Does
what does BOT do after work,Does
where does he work,Does
what does he do for work,Does
do you like to relax,Does
does BOT like to relax,Does
does BOT relax,Does
do you relax,Does
where do you eat,Does
where does BOT eat,Does
did you graduate,Does
did BOT graduate,Does
how do you get to work,Does
how do you travel to work,Does
do you watch tv,Does
does BOT watch tv,Does
do you play any sports,Does
what sports do you play,Does
what sports do BOT play,Does
who is BOTs boss,Does
what is BOTs boss's name,Does
does BOT like sports,Does
when did he start working,Does
tell me about BOT's education,Does
what are your hobbies,Does
are you a coder?,Does
what do you have for pets,Does
tell me where BOT works,Does
do you have a roomate,Does
for how long,Does
what is your job,Does
Do you make much money?,Does
What is your job?,Does
what do you do,Does
what do you develop,Does
Do you take the subway to work?,Does
Can you ride a bike?,Does
What do you do at IBm?,Does
How much do you leanr,Does
do you like to workout,Does
what do you learn,Does
do you get smarter?,Does
What are you doing this weekend,Does
what are you doing today,Does
what are you doing tomorrow,Does
what are you doing monday,Does
what are you doing tuesday,Does
ok what can you do,Does
how about work,Does
"Cool, what floor do you work on?",Does
Do you play badminton?,Does
what is this?,Greetings
good morning,Greetings
see ya later,Greetings
good afternoon chatbot,Greetings
goodbye BOT's chatbot,Greetings
hello BOT's chatbot,Greetings
hi BOT's chatbot,Greetings
what's up chatbot?,Greetings
have a good one chatbot,Greetings
hello,Greetings
hey,Greetings
ummm hi?,Greetings
sup,Greetings
so... now what?,Greetings
what is this,Greetings
How are you?,Greetings
what's your name,Greetings
Are you a bot?,Greetings
who are you,Greetings
what do you,Greetings
Who is BOT?,Greetings
Who is BOT,Greetings
how are you,Greetings
how are you today,Greetings
how are u,Greetings
how are things,Greetings
how are you tofay,Greetings
how have you been,Greetings
hows it going,Greetings
how r u,Greetings
hows it hanging,Greetings
how we doing,Greetings
how you been,Greetings
how ya doin,Greetings
how you doing,Greetings
it's me uncle paul,Greetings
its james,Greetings
its john,Greetings
its joe,Greetings
haha,Greetings
lol,Greetings
lmao,Greetings
rawl,Greetings
lmfao,Greetings
what can you answer,Greetings
Sip ,Greetings
What can you do?,Greetings
whats up,Greetings
what can i ask,Greetings
Hmm .. tell me more about yourself. ,Greetings
so tell me about yourself,Greetings
where are you,Greetings
bfn,Greetings
i have a question,Greetings
what else do you know?,Greetings
what is the purpose of your existence?,Greetings
how can I use you,Greetings
are you there?,Greetings
Good evening,Greetings
what yo name,Greetings
hh,Greetings
hi,Greetings
That's great ttyl,Greetings
How was your day?,Greetings
whatsup,Greetings
"ok, that's all for now",Greetings
Whats good?,Greetings
Goodnight,Greetings
kunal,Greetings
i love that too,I_the_user
i live,I_the_user
i like,I_the_user
i do,I_the_user
i can,I_the_user
i am,I_the_user
me too,I_the_user
myslef,I_the_user
i do tooo,I_the_user
same,I_the_user
i love,I_the_user
i,I_the_user
me,I_the_user
myself,I_the_user
what should i see in the city,I_the_user
where should i go in new york,I_the_user
what would you recommend seeing in NYC ?,I_the_user
where do you recommend going in new york,I_the_user
kh1bwf ljbwfb,I_the_user
im from china,I_the_user
I hate standing in lines.,I_the_user
where does he take dates,Location
where does BOT go to eat,Location
where are some good spots to eat,Location
what neighborhood does BOT live in,Location
where does BOT live,Location
where is amherst,Location
where is his schoool,Location
where is umass,Location
where did BOT go to school,Location
where is BOTs work,Location
where is BOT's work,Location
what neighborhood does he work in,Location
where is the office that he works,Location
how are the people,Location
where do you live?,Location
in what location did you go to school?,Location
"If you're going on a date, where do you go?",Location
Whats in the neighborhood?,Location
Where are you?,Location
Where do you go for lunch typically/,Location
where did you go to school,Location
Where did you go to college? ,Location
Where did you go to school?,Location
where in the city does he go out to eat,Location
where should i go to eat,Location
where so you like to eayt,Location
where do you like to eat,Location
where does he go out ot eat,Location
where does he go on dates,Location
where does BOT like to eat,Location
where does he bring dates,Location
where does BOT eat,Location
what are the people of new york like,Location
why did you move to nyc?,Location
why did you move to ny?,Location
Where did you go to college?,Location
where are you from?,Location
where were you born,Location
What is hells kitchen,Location
What city ,Location
live,Location
where do you hike,Location
where's your work,Location
wheres your work,Location
which mountains do you hike?,Location
what college did you graduate from?,Location
what restaurants do you like in new york,Location
what places do you like to eat,Location
How's the weather?,Location
so you live in New York ?,Location
do you live in Boston ?,Location
how is the weather,Location
where did you study,Location
Where do you reside?,Location
Where do you stay BOT?,Location
where do you stay,Location
Have you been to europe,Location
have you been to oklahoma,Location
What college did u go to,Location
What mountains,Location
What's the address of your childhood?,Location
whats this location?,Location
what does BOT like to do for fun,Opinion
how's he like the city,Opinion
does he like Manhattan,Opinion
how's he like new york,Opinion
does he love ny,Opinion
does he like nyc,Opinion
does he like ny,Opinion
does he like the big apple,Opinion
does he like the city,Opinion
does he like the corporate setting,Opinion
how's he like corporate ameraica,Opinion
does he like the company,Opinion
is it a good company,Opinion
is it a food company,Opinion
did he like going to umass,Opinion
did he like going to mass,Opinion
is it a good job,Opinion
does he enjoy working there,Opinion
does he like his work,Opinion
does he like his job,Opinion
does he like ibm,Opinion
does he like working there,Opinion
does he like working there?,Opinion
does he live working there,Opinion
does BOT like working in developer,Opinion
does BOT like development,Opinion
does he like dev,Opinion
doe he like development,Opinion
does he like developing,Opinion
why are you working at ibm,Opinion
What does BOT enjoy?,Opinion
What kind of food do you like?,Opinion
what music do you like,Opinion
what do you like to eat?,Opinion
what is good to eat around here,Opinion
football,Opinion
what restaurants do you like?,Opinion
why are you working at imb,Opinion
what does he like to do in nyc,Opinion
what does BOT like to do in nyc,Opinion
what does he like to do,Opinion
what does BOT like to do,Opinion
what kinds of places do you go to,Opinion
do you like the patriots?,Opinion
what kind of music do you like?,Opinion
what do you like to do,Opinion
what does BOT think about his job,Opinion
what does BOT think about his new job,Opinion
do you listen to music,Opinion
What type of music do you like?,Opinion
What do you like to do?,Opinion
Why did you move to NYC?,Opinion
Do you like NYC?,Opinion
Do you like your job?,Opinion
What is the best pizza place in New York City?,Opinion
what apps do you like,Opinion
do you like to relax,Opinion
do you like football,Opinion
do you like work,Opinion
Does BOT like hiking?,Opinion
What music does BOT like?,Opinion
do you like sports,Opinion
do you like pizza,Opinion
how is new york,Opinion
whats your favorite food,Opinion
how do you feel about roger goodell? ,Opinion
how do you feel about cookies,Opinion
what do you think about ibm,Opinion
how about italian,Opinion
u like sports?,Opinion
Do you like Boston?,Opinion
What is your joblike?,Opinion
where do you see the chat bot technology in five years,Opinion
this is dumb,Out_of_scope
what's the most random thing you've ever done?,Out_of_scope
Why bother working? Your a bot.,Out_of_scope
Are you hot,Out_of_scope
ehh,Out_of_scope
woooo,Out_of_scope
order,Out_of_scope
cows,Out_of_scope
great program,Out_of_scope
tell me about helicopters,Out_of_scope
chiockens,Out_of_scope
helicopters,Out_of_scope
helicopters!,Out_of_scope
How do you get your hair to look so amazing?,Out_of_scope
What's 2 + 2,Out_of_scope
How many arms do you have?,Out_of_scope
and in amsterdam?,Out_of_scope
do you have any investment advice,Out_of_scope
thats pretty cool work,Out_of_scope
do you understand auto pilot?,Out_of_scope
do you know siri? ,Out_of_scope
i like what i see so far,Out_of_scope
what is ai,Out_of_scope
Where does she live?,Out_of_scope
When did you create this bot?,Out_of_scope
how old are your parents?,Out_of_scope
'What‰Ûªs wronf with hood,Out_of_scope
sing me a song,Out_of_scope
hey do you know any poetry,Out_of_scope
who is watson,Out_of_scope
what is watso,Out_of_scope
"I'm heading to Vegas, where should I stay ?",Out_of_scope
what's social security number?,Out_of_scope
are you gay?,Out_of_scope
what,Out_of_scope
what is dighton,Out_of_scope
Who would win in a fight - BOT or Zach?,Out_of_scope
Is Nathan old?,Out_of_scope
that answer is no,Out_of_scope
When are you going to pay your father back?,Out_of_scope
Why don't you like jazz?,Out_of_scope
noce,Out_of_scope
nice,Out_of_scope
do you live,Out_of_scope
kk,Out_of_scope
sure,Out_of_scope
k,Out_of_scope
ok,Out_of_scope
what is ibm,Out_of_scope
how long did you live in brockton,Out_of_scope
how's the weather,Out_of_scope
what about shit,Out_of_scope
WHAT IS MACHINE LEARNING?,Out_of_scope
What time is it in Texas?,Out_of_scope
Do you want to have sex,Out_of_scope
what is a mountain,Out_of_scope
Did you google Imelda marcos shoes?,Out_of_scope
How many t-shirts do you own?,Out_of_scope
what is your ethnicity,Out_of_scope
Why is it named Hell's kitchen?,Out_of_scope
What are Asimov's three laws of robotics? ,Out_of_scope
your head bots needs replacing,Out_of_scope
FUCK YOU,Out_of_scope
Are you modeled on Gronk it looks like it,Out_of_scope
What do you think of Watson Health,Out_of_scope
i hear BOT likes the giants,Out_of_scope
does BOT like the giants,Out_of_scope
Should you be telling people your location?,Out_of_scope
are you alive?,Out_of_scope
how do you feel about boston?,Out_of_scope
17 and 1 giant loss,Out_of_scope
go fiants,Out_of_scope
giants yeah!!!!!,Out_of_scope
OBJ,Out_of_scope
OBJ one handed catch,Out_of_scope
Giants for the win!,Out_of_scope
GIANTS,Out_of_scope
What is the capital of France?,Out_of_scope
yoga,Out_of_scope
dance,Out_of_scope
"What's the meaning of life, the universe, and everything?",Out_of_scope
so like whats a thing he would do...,Out_of_scope
im saying some gibberish to see what Watson thinks,Out_of_scope
Can you tell me a joke?,Out_of_scope
when did he leave MA,Time
when he move there,Time
How long has he lived in nyc,Time
When did he move there?,Time
When did BOT move there?,Time
How long has he lived there?,Time
When did he move to new york?,Time
Did he start working there after school?,Time
How long has he been working in OM?,Time
How long has BOT been working at IBM?,Time
How long has he been an OM?,Time
When did he start work?,Time
When was he hired?,Time
When did he start working at IBM?,Time
For how long has he been at IBM?,Time
How long has he been working there?,Time
How long has been working there?,Time
When did he start working there?,Time
How long was he studying there?,Time
When did BOT go to school?,Time
When did he graduate?,Time
When did BOT graduate?,Time
How long was BOT at UMAss,Time
how long have you lived in new york,Time
How long were you in school?,Time
restaurants,Time
What is your opinion on the new president?,Time
When did you move to NYC?,Time
How long have you worked there?,Time
how long have you worked at ibm,Time
how long have you done that for work,Time
when did you start doing that for work,Time
When is thanksgiving?,Time
You're very limited,User_unimpressed
You're not smart,User_unimpressed
"Yeah, we already went over that.",User_unimpressed
Wtf,User_unimpressed
Why are you so dumb?,User_unimpressed
this sucks,User_unimpressed
this is lame,User_unimpressed
That was not a good answer...,User_unimpressed
siri is better thqn you,User_unimpressed
shut up,User_unimpressed
is BOT a weirdo?,User_unimpressed
Is BOT a nerd?,User_unimpressed
I hate this,User_unimpressed
bad,User_unimpressed
BOT's a nerd,User_unimpressed
BOT is a weirdo,User_unimpressed
lame,User_unimpressed
nope,User_unimpressed
npe,User_unimpressed
nice try,User_unimpressed
stupid,User_unimpressed
this is dumb,User_unimpressed
you suck,User_unimpressed
